date,ticker,value
2023-01-03 00:00:00-05:00,AAPL,100000.0
2023-01-03 00:00:00-05:00,GOOGL,100000.0
2023-01-03 00:00:00-05:00,MSFT,100000.0
2023-01-04 00:00:00-05:00,AAPL,100000.0
2023-01-04 00:00:00-05:00,GOOGL,100000.0
2023-01-04 00:00:00-05:00,MSFT,100000.0
2023-01-05 00:00:00-05:00,AAPL,100000.0
2023-01-05 00:00:00-05:00,GOOGL,100000.0
2023-01-05 00:00:00-05:00,MSFT,100000.0
2023-01-06 00:00:00-05:00,AAPL,100000.0
2023-01-06 00:00:00-05:00,GOOGL,100000.0
2023-01-06 00:00:00-05:00,MSFT,100000.0
2023-01-09 00:00:00-05:00,AAPL,100000.0
2023-01-09 00:00:00-05:00,GOOGL,100000.0
2023-01-09 00:00:00-05:00,MSFT,100000.0
2023-01-10 00:00:00-05:00,AAPL,100000.0
2023-01-10 00:00:00-05:00,GOOGL,100000.0
2023-01-10 00:00:00-05:00,MSFT,100000.0
2023-01-11 00:00:00-05:00,AAPL,100000.0
2023-01-11 00:00:00-05:00,GOOGL,100000.0
2023-01-11 00:00:00-05:00,MSFT,100000.0
2023-01-12 00:00:00-05:00,AAPL,100000.0
2023-01-12 00:00:00-05:00,GOOGL,100000.0
2023-01-12 00:00:00-05:00,MSFT,100000.0
2023-01-13 00:00:00-05:00,AAPL,100000.0
2023-01-13 00:00:00-05:00,GOOGL,100000.0
2023-01-13 00:00:00-05:00,MSFT,100000.0
2023-01-17 00:00:00-05:00,AAPL,100000.0
2023-01-17 00:00:00-05:00,GOOGL,100000.0
2023-01-17 00:00:00-05:00,MSFT,100000.0
2023-01-18 00:00:00-05:00,AAPL,100000.0
2023-01-18 00:00:00-05:00,GOOGL,100000.0
2023-01-18 00:00:00-05:00,MSFT,100000.0
2023-01-19 00:00:00-05:00,AAPL,100000.0
2023-01-19 00:00:00-05:00,GOOGL,100000.0
2023-01-19 00:00:00-05:00,MSFT,100000.0
2023-01-20 00:00:00-05:00,AAPL,100000.0
2023-01-20 00:00:00-05:00,GOOGL,100000.0
2023-01-20 00:00:00-05:00,MSFT,100000.0
2023-01-23 00:00:00-05:00,AAPL,100000.0
2023-01-23 00:00:00-05:00,GOOGL,100000.0
2023-01-23 00:00:00-05:00,MSFT,100000.0
2023-01-24 00:00:00-05:00,AAPL,100000.0
2023-01-24 00:00:00-05:00,GOOGL,100000.0
2023-01-24 00:00:00-05:00,MSFT,100000.0
2023-01-25 00:00:00-05:00,AAPL,100000.0
2023-01-25 00:00:00-05:00,GOOGL,100000.0
2023-01-25 00:00:00-05:00,MSFT,100000.0
2023-01-26 00:00:00-05:00,AAPL,100000.0
2023-01-26 00:00:00-05:00,GOOGL,100000.0
2023-01-26 00:00:00-05:00,MSFT,100000.0
2023-01-27 00:00:00-05:00,AAPL,100000.0
2023-01-27 00:00:00-05:00,GOOGL,100000.0
2023-01-27 00:00:00-05:00,MSFT,100000.0
2023-01-30 00:00:00-05:00,AAPL,100000.0
2023-01-30 00:00:00-05:00,GOOGL,100000.0
2023-01-30 00:00:00-05:00,MSFT,100000.0
2023-01-31 00:00:00-05:00,AAPL,100000.0
2023-01-31 00:00:00-05:00,GOOGL,100000.0
2023-01-31 00:00:00-05:00,MSFT,100000.0
2023-02-01 00:00:00-05:00,AAPL,100000.0
2023-02-01 00:00:00-05:00,GOOGL,100000.0
2023-02-01 00:00:00-05:00,MSFT,100000.0
2023-02-02 00:00:00-05:00,AAPL,100000.0
2023-02-02 00:00:00-05:00,GOOGL,100000.0
2023-02-02 00:00:00-05:00,MSFT,100000.0
2023-02-03 00:00:00-05:00,AAPL,100000.0
2023-02-03 00:00:00-05:00,GOOGL,100000.0
2023-02-03 00:00:00-05:00,MSFT,100000.0
2023-02-06 00:00:00-05:00,AAPL,100000.0
2023-02-06 00:00:00-05:00,GOOGL,100000.0
2023-02-06 00:00:00-05:00,MSFT,100000.0
2023-02-07 00:00:00-05:00,AAPL,100000.0
2023-02-07 00:00:00-05:00,GOOGL,100000.0
2023-02-07 00:00:00-05:00,MSFT,100000.0
2023-02-08 00:00:00-05:00,AAPL,100000.0
2023-02-08 00:00:00-05:00,GOOGL,100000.0
2023-02-08 00:00:00-05:00,MSFT,100000.0
2023-02-09 00:00:00-05:00,AAPL,100000.0
2023-02-09 00:00:00-05:00,GOOGL,100000.0
2023-02-09 00:00:00-05:00,MSFT,100000.0
2023-02-10 00:00:00-05:00,AAPL,100000.0
2023-02-10 00:00:00-05:00,GOOGL,100000.0
2023-02-10 00:00:00-05:00,MSFT,100000.0
2023-02-13 00:00:00-05:00,AAPL,100000.0
2023-02-13 00:00:00-05:00,GOOGL,100000.0
2023-02-13 00:00:00-05:00,MSFT,100000.0
2023-02-14 00:00:00-05:00,AAPL,100000.0
2023-02-14 00:00:00-05:00,GOOGL,62127.79457767774
2023-02-14 00:00:00-05:00,MSFT,176197.58560319777
2023-02-15 00:00:00-05:00,AAPL,101390.33955561208
2023-02-15 00:00:00-05:00,GOOGL,63610.771122450846
2023-02-15 00:00:00-05:00,MSFT,174789.23777102208
2023-02-16 00:00:00-05:00,AAPL,100332.90160418533
2023-02-16 00:00:00-05:00,GOOGL,62672.42421785226
2023-02-16 00:00:00-05:00,MSFT,170135.91922794998
2023-02-17 00:00:00-05:00,AAPL,99575.72902835591
2023-02-17 00:00:00-05:00,GOOGL,61911.24756712208
2023-02-17 00:00:00-05:00,MSFT,167481.48920197584
2023-02-21 00:00:00-05:00,AAPL,96919.05551317855
2023-02-21 00:00:00-05:00,GOOGL,60231.41239013695
2023-02-21 00:00:00-05:00,MSFT,163983.37644923874
2023-02-22 00:00:00-05:00,AAPL,97199.74317581895
2023-02-22 00:00:00-05:00,GOOGL,60139.545028438
2023-02-22 00:00:00-05:00,MSFT,-42951.429766614754
2023-02-23 00:00:00-05:00,AAPL,-25660.674442012954
2023-02-23 00:00:00-05:00,GOOGL,-15693.507676744603
2023-02-23 00:00:00-05:00,MSFT,12121.142222345688
2023-02-24 00:00:00-05:00,AAPL,7020.209512169747
2023-02-24 00:00:00-05:00,GOOGL,4287.465581160741
2023-02-24 00:00:00-05:00,MSFT,-3282.15942071413
2023-02-27 00:00:00-05:00,AAPL,-1959.290741988856
2023-02-27 00:00:00-05:00,GOOGL,-1196.6663028650564
2023-02-27 00:00:00-05:00,MSFT,901.2066861462264
2023-02-28 00:00:00-05:00,AAPL,534.1072231486096
2023-02-28 00:00:00-05:00,GOOGL,328.03483835765803
2023-02-28 00:00:00-05:00,MSFT,-242.47094282022962
2023-03-01 00:00:00-05:00,AAPL,-142.07545770954067
2023-03-01 00:00:00-05:00,GOOGL,-88.81498651113708
2023-03-01 00:00:00-05:00,MSFT,61.77875352099669
2023-03-02 00:00:00-05:00,AAPL,36.81356099110535
2023-03-02 00:00:00-05:00,GOOGL,23.33441825122974
2023-03-02 00:00:00-05:00,MSFT,-16.324071294878717
2023-03-03 00:00:00-05:00,AAPL,-22.773468615842205
2023-03-03 00:00:00-05:00,GOOGL,-14.195810245292193
2023-03-03 00:00:00-05:00,MSFT,9.88244963992729
2023-03-06 00:00:00-05:00,AAPL,13.775723466251549
2023-03-06 00:00:00-05:00,GOOGL,18.987436300192037
2023-03-06 00:00:00-05:00,MSFT,-12.733621145156361
2023-03-07 00:00:00-05:00,AAPL,-17.908789037203864
2023-03-07 00:00:00-05:00,GOOGL,-24.671195764732634
2023-03-07 00:00:00-05:00,MSFT,16.72972784854514
2023-03-08 00:00:00-05:00,AAPL,23.338625120927546
2023-03-08 00:00:00-05:00,GOOGL,32.21217390046546
2023-03-08 00:00:00-05:00,MSFT,-21.33423219436226
2023-03-09 00:00:00-05:00,AAPL,-29.932030551448896
2023-03-09 00:00:00-05:00,GOOGL,-41.41720950274489
2023-03-09 00:00:00-05:00,MSFT,29.12360306067942
2023-03-10 00:00:00-05:00,AAPL,41.008089823203264
2023-03-10 00:00:00-05:00,GOOGL,56.85671279637434
2023-03-10 00:00:00-05:00,MSFT,-40.53185658045349
2023-03-13 00:00:00-04:00,AAPL,-56.38867191695451
2023-03-13 00:00:00-04:00,GOOGL,-78.45361756831758
2023-03-13 00:00:00-04:00,MSFT,59.34584160022715
2023-03-14 00:00:00-04:00,AAPL,82.82306908439396
2023-03-14 00:00:00-04:00,GOOGL,114.37170518246488
2023-03-14 00:00:00-04:00,MSFT,-85.19093446728982
2023-03-15 00:00:00-04:00,AAPL,-120.11746431347788
2023-03-15 00:00:00-04:00,GOOGL,-75.8574309343416
2023-03-15 00:00:00-04:00,MSFT,55.49686976636816
2023-03-16 00:00:00-04:00,AAPL,78.22165707496654
2023-03-16 00:00:00-04:00,GOOGL,50.61673726847555
2023-03-16 00:00:00-04:00,MSFT,-36.598150393202545
2023-03-17 00:00:00-04:00,AAPL,-52.539541756071216
2023-03-17 00:00:00-04:00,GOOGL,-34.627426133045596
2023-03-17 00:00:00-04:00,MSFT,24.91945077981457
2023-03-20 00:00:00-04:00,AAPL,14.117745876539962
2023-03-20 00:00:00-04:00,GOOGL,9.126692459388348
2023-03-20 00:00:00-04:00,MSFT,24.277365890440333
2023-03-21 00:00:00-04:00,AAPL,14.286370125970686
2023-03-21 00:00:00-04:00,GOOGL,9.460309353343547
2023-03-21 00:00:00-04:00,MSFT,24.415588063320527
2023-03-22 00:00:00-04:00,AAPL,14.156315262487569
2023-03-22 00:00:00-04:00,GOOGL,9.320551317101783
2023-03-22 00:00:00-04:00,MSFT,24.282713072692857
2023-03-23 00:00:00-04:00,AAPL,14.254975475258492
2023-03-23 00:00:00-04:00,GOOGL,9.521622926470473
2023-03-23 00:00:00-04:00,MSFT,24.76160660463544
2023-03-24 00:00:00-04:00,AAPL,14.373372430795515
2023-03-24 00:00:00-04:00,GOOGL,9.50719673195233
2023-03-24 00:00:00-04:00,MSFT,25.02112465786743
2023-03-27 00:00:00-04:00,AAPL,14.196679023451665
2023-03-27 00:00:00-04:00,GOOGL,9.238499441347868
2023-03-27 00:00:00-04:00,MSFT,24.647457811213727
2023-03-28 00:00:00-04:00,AAPL,14.140168652169717
2023-03-28 00:00:00-04:00,GOOGL,9.109560186985169
2023-03-28 00:00:00-04:00,MSFT,24.54489918739003
2023-03-29 00:00:00-04:00,AAPL,14.42001650431731
2023-03-29 00:00:00-04:00,GOOGL,9.142019988660536
2023-03-29 00:00:00-04:00,MSFT,25.015769181123297
2023-03-30 00:00:00-04:00,AAPL,14.562623698424233
2023-03-30 00:00:00-04:00,GOOGL,9.09693666197511
2023-03-30 00:00:00-04:00,MSFT,25.331463061142625
2023-03-31 00:00:00-04:00,AAPL,14.790445734415831
2023-03-31 00:00:00-04:00,GOOGL,9.353011118777149
2023-03-31 00:00:00-04:00,MSFT,25.710479854879374
2023-04-03 00:00:00-04:00,AAPL,14.904356752411632
2023-04-03 00:00:00-04:00,GOOGL,9.409815944510951
2023-04-03 00:00:00-04:00,MSFT,25.61506002349416
2023-04-04 00:00:00-04:00,AAPL,14.855921068703882
2023-04-04 00:00:00-04:00,GOOGL,9.44227574618632
2023-04-04 00:00:00-04:00,MSFT,25.610597587012478
2023-04-05 00:00:00-04:00,AAPL,14.688195389196666
2023-04-05 00:00:00-04:00,GOOGL,9.419734774051241
2023-04-05 00:00:00-04:00,MSFT,25.357322521125994
2023-04-06 00:00:00-04:00,AAPL,14.768922911124855
2023-04-06 00:00:00-04:00,GOOGL,9.775893331349154
2023-04-06 00:00:00-04:00,MSFT,26.004768416905428
2023-04-10 00:00:00-04:00,AAPL,14.5330289523896
2023-04-10 00:00:00-04:00,GOOGL,9.597363385323177
2023-04-10 00:00:00-04:00,MSFT,25.807683001958956
2023-04-11 00:00:00-04:00,AAPL,14.422703919596241
2023-04-11 00:00:00-04:00,GOOGL,9.49908126312776
2023-04-11 00:00:00-04:00,MSFT,25.222666979634504
2023-04-12 00:00:00-04:00,AAPL,14.359920147832922
2023-04-12 00:00:00-04:00,GOOGL,9.435062303323432
2023-04-12 00:00:00-04:00,MSFT,25.281524692039714
2023-04-13 00:00:00-04:00,AAPL,14.849643520976711
2023-04-13 00:00:00-04:00,GOOGL,9.68662801273235
2023-04-13 00:00:00-04:00,MSFT,25.847814517158202
2023-04-14 00:00:00-04:00,AAPL,14.818250252679789
2023-04-14 00:00:00-04:00,GOOGL,9.816468601849092
2023-04-14 00:00:00-04:00,MSFT,25.517851346753524
2023-04-17 00:00:00-04:00,AAPL,14.820044627696275
2023-04-17 00:00:00-04:00,GOOGL,9.55498475410752
2023-04-17 00:00:00-04:00,MSFT,25.755065512068715
2023-04-18 00:00:00-04:00,AAPL,14.931265465582612
2023-04-18 00:00:00-04:00,GOOGL,9.422439469521013
2023-04-18 00:00:00-04:00,MSFT,25.716720077394356
2023-04-19 00:00:00-04:00,AAPL,15.035310185818272
2023-04-19 00:00:00-04:00,GOOGL,9.393585698069458
2023-04-19 00:00:00-04:00,MSFT,25.72386163466337
2023-04-20 00:00:00-04:00,AAPL,14.947410693485203
2023-04-20 00:00:00-04:00,GOOGL,9.493671872188234
2023-04-20 00:00:00-04:00,MSFT,25.51517775562728
2023-04-21 00:00:00-04:00,AAPL,14.801209219684235
2023-04-21 00:00:00-04:00,GOOGL,9.504492036482565
2023-04-21 00:00:00-04:00,MSFT,25.483962818899787
2023-04-24 00:00:00-04:00,AAPL,14.829015120363449
2023-04-24 00:00:00-04:00,GOOGL,9.554984754107524
2023-04-24 00:00:00-04:00,MSFT,25.12813189402014
2023-04-25 00:00:00-04:00,AAPL,14.689095341535456
2023-04-25 00:00:00-04:00,GOOGL,9.363830591863856
2023-04-25 00:00:00-04:00,MSFT,24.561847598562718
2023-04-26 00:00:00-04:00,AAPL,14.688195389196677
2023-04-26 00:00:00-04:00,GOOGL,9.351207758061433
2023-04-26 00:00:00-04:00,MSFT,26.340977339486148
2023-04-27 00:00:00-04:00,AAPL,15.10527007523227
2023-04-27 00:00:00-04:00,GOOGL,9.701054898458132
2023-04-27 00:00:00-04:00,MSFT,27.18461837478014
2023-04-28 00:00:00-04:00,AAPL,15.219182475643338
2023-04-28 00:00:00-04:00,GOOGL,9.678513235115423
2023-04-28 00:00:00-04:00,MSFT,27.40132302719502
2023-05-01 00:00:00-04:00,AAPL,15.211109170484415
2023-05-01 00:00:00-04:00,GOOGL,9.665889710105366
2023-05-01 00:00:00-04:00,MSFT,27.24971907453085
2023-05-02 00:00:00-04:00,AAPL,15.116929365593641
2023-05-02 00:00:00-04:00,GOOGL,9.496375876450369
2023-05-02 00:00:00-04:00,MSFT,27.23634282440795
2023-05-03 00:00:00-04:00,AAPL,15.019166340330957
2023-05-03 00:00:00-04:00,GOOGL,9.504492036482565
2023-05-03 00:00:00-04:00,MSFT,27.146272940105778
2023-05-04 00:00:00-04:00,AAPL,14.870273304005256
2023-05-04 00:00:00-04:00,GOOGL,9.439571741924194
2023-05-04 00:00:00-04:00,MSFT,27.236342824407938
2023-05-05 00:00:00-04:00,AAPL,15.568087500035617
2023-05-05 00:00:00-04:00,GOOGL,9.518918231000708
2023-05-05 00:00:00-04:00,MSFT,27.7036461867525
2023-05-08 00:00:00-04:00,AAPL,15.561808569893175
2023-05-08 00:00:00-04:00,GOOGL,9.717284453691999
2023-05-08 00:00:00-04:00,MSFT,27.525281439350927
2023-05-09 00:00:00-04:00,AAPL,15.40664075067084
2023-05-09 00:00:00-04:00,GOOGL,9.679414569869465
2023-05-09 00:00:00-04:00,MSFT,27.37813439350737
2023-05-10 00:00:00-04:00,AAPL,15.567191694942638
2023-05-10 00:00:00-04:00,GOOGL,10.076149780082579
2023-05-10 00:00:00-04:00,MSFT,27.851677978366897
2023-05-11 00:00:00-04:00,AAPL,15.584234110353465
2023-05-11 00:00:00-04:00,GOOGL,10.51075349170296
2023-05-11 00:00:00-04:00,MSFT,27.655482838852333
2023-05-12 00:00:00-04:00,AAPL,15.49980586275568
2023-05-12 00:00:00-04:00,GOOGL,10.595510754134276
2023-05-12 00:00:00-04:00,MSFT,27.55382278495215
2023-05-15 00:00:00-04:00,AAPL,15.454896720393892
2023-05-15 00:00:00-04:00,GOOGL,10.505343409555795
2023-05-15 00:00:00-04:00,MSFT,27.597515401879036
2023-05-16 00:00:00-04:00,AAPL,15.454896720393892
2023-05-16 00:00:00-04:00,GOOGL,10.775844060875977
2023-05-16 00:00:00-04:00,MSFT,27.800849333832073
2023-05-17 00:00:00-04:00,AAPL,15.510584554592006
2023-05-17 00:00:00-04:00,GOOGL,10.89576582045243
2023-05-17 00:00:00-04:00,MSFT,28.063610533280293
2023-05-18 00:00:00-04:00,AAPL,15.722553052302345
2023-05-18 00:00:00-04:00,GOOGL,11.075197792440084
2023-05-18 00:00:00-04:00,MSFT,28.467585452246364
2023-05-19 00:00:00-04:00,AAPL,15.732433174215156
2023-05-19 00:00:00-04:00,GOOGL,11.068887066746505
2023-05-19 00:00:00-04:00,MSFT,28.451491373708656
2023-05-22 00:00:00-04:00,AAPL,15.646207786770352
2023-05-22 00:00:00-04:00,GOOGL,11.275368758262363
2023-05-22 00:00:00-04:00,MSFT,28.705316640871384
2023-05-23 00:00:00-04:00,AAPL,15.40909039052385
2023-05-23 00:00:00-04:00,GOOGL,11.050852768381647
2023-05-23 00:00:00-04:00,MSFT,28.176219316094635
2023-05-24 00:00:00-04:00,AAPL,15.434237906644746
2023-05-24 00:00:00-04:00,GOOGL,10.901175902599595
2023-05-24 00:00:00-04:00,MSFT,28.050203870021516
2023-05-25 00:00:00-04:00,AAPL,15.537529210559917
2023-05-25 00:00:00-04:00,GOOGL,11.133807361304877
2023-05-25 00:00:00-04:00,MSFT,29.128957799424942
2023-05-26 00:00:00-04:00,AAPL,15.756682120412542
2023-05-26 00:00:00-04:00,GOOGL,11.235695513724105
2023-05-26 00:00:00-04:00,MSFT,29.75189623735207
2023-05-30 00:00:00-04:00,AAPL,15.924641428099866
2023-05-30 00:00:00-04:00,GOOGL,11.150938942500419
2023-05-30 00:00:00-04:00,MSFT,29.60174935037925
2023-05-31 00:00:00-04:00,AAPL,15.920151343312845
2023-05-31 00:00:00-04:00,GOOGL,11.078805205079158
2023-05-31 00:00:00-04:00,MSFT,29.349712928571936
2023-06-01 00:00:00-04:00,AAPL,16.17523184353795
2023-06-01 00:00:00-04:00,GOOGL,11.155446998685907
2023-06-01 00:00:00-04:00,MSFT,29.724189870572058
2023-06-02 00:00:00-04:00,AAPL,16.252475678993452
2023-06-02 00:00:00-04:00,GOOGL,11.241104904663633
2023-06-02 00:00:00-04:00,MSFT,29.97622352754883
2023-06-05 00:00:00-04:00,AAPL,16.12942689608318
2023-06-05 00:00:00-04:00,GOOGL,11.361929381409395
2023-06-05 00:00:00-04:00,MSFT,30.024489174178747
2023-06-06 00:00:00-04:00,AAPL,16.09619501548123
2023-06-06 00:00:00-04:00,GOOGL,11.479145754308446
2023-06-06 00:00:00-04:00,MSFT,29.822498949865178
2023-06-07 00:00:00-04:00,AAPL,15.971346327893404
2023-06-07 00:00:00-04:00,GOOGL,11.04544337744211
2023-06-07 00:00:00-04:00,MSFT,28.901940329118684
2023-06-08 00:00:00-04:00,AAPL,16.218346610883252
2023-06-08 00:00:00-04:00,GOOGL,11.012983575766741
2023-06-08 00:00:00-04:00,MSFT,29.069967375154093
2023-06-09 00:00:00-04:00,AAPL,16.253374248916963
2023-06-09 00:00:00-04:00,GOOGL,11.021099044591308
2023-06-09 00:00:00-04:00,MSFT,29.206713128529195
2023-06-12 00:00:00-04:00,AAPL,16.507557561633828
2023-06-12 00:00:00-04:00,GOOGL,11.148233555823015
2023-06-12 00:00:00-04:00,MSFT,29.65894539963359
2023-06-13 00:00:00-04:00,AAPL,16.464446941534323
2023-06-13 00:00:00-04:00,GOOGL,11.165365828226195
2023-06-13 00:00:00-04:00,MSFT,29.877024172823802
2023-06-14 00:00:00-04:00,AAPL,16.521927768333665
2023-06-14 00:00:00-04:00,GOOGL,11.150938942500419
2023-06-14 00:00:00-04:00,MSFT,30.149614344819973
2023-06-15 00:00:00-04:00,AAPL,16.70695299249136
2023-06-15 00:00:00-04:00,GOOGL,11.278974788486172
2023-06-15 00:00:00-04:00,MSFT,31.11128323077471
2023-06-16 00:00:00-04:00,AAPL,16.609051725701985
2023-06-16 00:00:00-04:00,GOOGL,11.138314726282731
2023-06-16 00:00:00-04:00,MSFT,30.5955898044262
2023-06-20 00:00:00-04:00,AAPL,16.61713470776778
2023-06-20 00:00:00-04:00,GOOGL,11.09954350770615
2023-06-20 00:00:00-04:00,MSFT,30.21306997040302
2023-06-21 00:00:00-04:00,AAPL,16.522827720672442
2023-06-21 00:00:00-04:00,GOOGL,10.869618126885898
2023-06-21 00:00:00-04:00,MSFT,29.8117769370548
2023-06-22 00:00:00-04:00,AAPL,16.79587132487616
2023-06-22 00:00:00-04:00,GOOGL,11.104051563891636
2023-06-22 00:00:00-04:00,MSFT,30.361428012020408
2023-06-23 00:00:00-04:00,AAPL,16.767130911476492
2023-06-23 00:00:00-04:00,GOOGL,11.0310158005087
2023-06-23 00:00:00-04:00,MSFT,29.94226311410121
2023-06-26 00:00:00-04:00,AAPL,16.640487848872187
2023-06-26 00:00:00-04:00,GOOGL,10.670347804610035
2023-06-26 00:00:00-04:00,MSFT,29.36847783340538
2023-06-27 00:00:00-04:00,AAPL,16.891078264310273
2023-06-27 00:00:00-04:00,GOOGL,10.669447161063623
2023-06-27 00:00:00-04:00,MSFT,-8.563151567028166
2023-06-28 00:00:00-04:00,AAPL,-4.867763695796579
2023-06-28 00:00:00-04:00,GOOGL,-3.1032159288901626
2023-06-28 00:00:00-04:00,MSFT,2.389480150876402
2023-06-29 00:00:00-04:00,AAPL,1.3555657508364816
2023-06-29 00:00:00-04:00,GOOGL,0.8548758121531849
2023-06-29 00:00:00-04:00,MSFT,-0.67403683666219
2023-06-30 00:00:00-04:00,AAPL,-0.3921530973991609
2023-06-30 00:00:00-04:00,GOOGL,-0.242941291958346
2023-06-30 00:00:00-04:00,MSFT,0.19919869502013401
2023-07-03 00:00:00-04:00,AAPL,0.11313733635760566
2023-07-03 00:00:00-04:00,GOOGL,0.07075722103540973
2023-07-03 00:00:00-04:00,MSFT,-0.05619265063220718
2023-07-05 00:00:00-04:00,AAPL,-0.031967288359607805
2023-07-05 00:00:00-04:00,GOOGL,-0.020421037906041942
2023-07-05 00:00:00-04:00,MSFT,0.015377175259058124
2023-07-06 00:00:00-04:00,AAPL,0.008765676441566329
2023-07-06 00:00:00-04:00,GOOGL,0.005510353958939693
2023-07-06 00:00:00-04:00,MSFT,-0.004498346703834499
2023-07-07 00:00:00-04:00,AAPL,-0.0025258466909655096
2023-07-07 00:00:00-04:00,GOOGL,-0.0015888512771906678
2023-07-07 00:00:00-04:00,MSFT,0.001267260431096435
2023-07-10 00:00:00-04:00,AAPL,0.0007123023057047083
2023-07-10 00:00:00-04:00,GOOGL,0.00044149438054224134
2023-07-10 00:00:00-04:00,MSFT,-0.00036401618792180945
